0.252;0.245;0.235;0.229;0.214;0.209;0.200;0.204;0.209;0.225;0.220;0.244
0.187;0.181;0.174;0.169;0.159;0.156;0.149;0.152;0.155;0.166;0.163;0.180
0.171;0.166;0.159;0.152;0.143;0.142;0.135;0.138;0.140;0.150;0.149;0.165
0.167;0.162;0.154;0.148;0.138;0.133;0.128;0.130;0.134;0.146;0.145;0.161
0.169;0.164;0.157;0.151;0.142;0.139;0.133;0.135;0.138;0.149;0.148;0.163
0.203;0.197;0.188;0.181;0.170;0.169;0.161;0.164;0.166;0.178;0.177;0.196
0.390;0.378;0.354;0.319;0.294;0.279;0.266;0.272;0.286;0.314;0.340;0.376
0.560;0.543;0.505;0.446;0.404;0.369;0.353;0.360;0.391;0.439;0.488;0.541
0.578;0.561;0.524;0.473;0.432;0.403;0.385;0.393;0.419;0.465;0.503;0.558
0.533;0.517;0.492;0.467;0.431;0.410;0.392;0.400;0.419;0.460;0.465;0.515
0.503;0.488;0.468;0.454;0.418;0.396;0.379;0.386;0.406;0.446;0.438;0.486
0.512;0.497;0.475;0.458;0.423;0.404;0.386;0.394;0.411;0.451;0.446;0.494
0.565;0.549;0.527;0.514;0.474;0.449;0.429;0.438;0.460;0.506;0.493;0.546
0.560;0.544;0.520;0.501;0.460;0.435;0.415;0.424;0.447;0.492;0.488;0.541
0.499;0.484;0.461;0.436;0.399;0.375;0.359;0.366;0.388;0.429;0.435;0.482
0.454;0.440;0.417;0.390;0.358;0.338;0.323;0.330;0.348;0.383;0.395;0.438
0.455;0.442;0.411;0.365;0.339;0.327;0.312;0.318;0.330;0.359;0.397;0.440
0.557;0.540;0.490;0.400;0.368;0.349;0.333;0.340;0.357;0.393;0.485;0.538
0.719;0.698;0.628;0.498;0.448;0.405;0.387;0.394;0.433;0.490;0.627;0.694
0.809;0.785;0.715;0.591;0.528;0.470;0.449;0.458;0.510;0.581;0.705;0.782
0.728;0.706;0.656;0.578;0.521;0.474;0.453;0.462;0.504;0.568;0.634;0.703
0.610;0.592;0.564;0.536;0.487;0.448;0.429;0.437;0.471;0.527;0.532;0.589
0.505;0.490;0.473;0.467;0.431;0.411;0.393;0.401;0.419;0.459;0.440;0.488
0.374;0.363;0.350;0.345;0.324;0.319;0.305;0.311;0.316;0.339;0.326;0.361
0.252;0.244;0.236;0.232;0.220;0.208;0.200;0.205;0.210;0.225;0.221;0.240
0.186;0.180;0.175;0.172;0.163;0.155;0.149;0.152;0.155;0.166;0.164;0.178
0.171;0.165;0.159;0.154;0.148;0.141;0.135;0.138;0.141;0.149;0.150;0.163
0.166;0.161;0.155;0.150;0.141;0.133;0.127;0.130;0.135;0.145;0.146;0.159
0.169;0.164;0.158;0.154;0.145;0.138;0.133;0.136;0.139;0.149;0.149;0.161
0.203;0.196;0.189;0.184;0.176;0.168;0.161;0.165;0.167;0.178;0.178;0.193
0.389;0.377;0.353;0.324;0.297;0.277;0.266;0.272;0.285;0.314;0.342;0.372
0.559;0.541;0.502;0.452;0.401;0.367;0.353;0.361;0.388;0.438;0.492;0.534
0.577;0.558;0.522;0.479;0.433;0.401;0.385;0.394;0.418;0.464;0.507;0.551
0.532;0.515;0.493;0.474;0.436;0.408;0.392;0.400;0.419;0.459;0.468;0.508
0.502;0.486;0.470;0.461;0.423;0.394;0.379;0.387;0.406;0.446;0.441;0.479
0.511;0.495;0.477;0.465;0.429;0.402;0.386;0.394;0.412;0.450;0.449;0.488
0.565;0.547;0.530;0.522;0.479;0.447;0.429;0.439;0.460;0.505;0.496;0.539
0.559;0.541;0.522;0.508;0.464;0.433;0.415;0.424;0.446;0.491;0.492;0.534
0.498;0.482;0.461;0.442;0.402;0.373;0.358;0.366;0.387;0.428;0.438;0.476
0.453;0.438;0.417;0.395;0.361;0.336;0.323;0.330;0.347;0.383;0.398;0.432
0.455;0.440;0.409;0.370;0.345;0.325;0.312;0.319;0.330;0.358;0.400;0.434
0.556;0.538;0.483;0.406;0.372;0.347;0.333;0.340;0.357;0.393;0.489;0.531
0.718;0.695;0.617;0.505;0.443;0.403;0.387;0.395;0.430;0.489;0.631;0.685
0.808;0.782;0.706;0.600;0.519;0.468;0.449;0.459;0.505;0.580;0.710;0.772
0.727;0.704;0.652;0.586;0.517;0.472;0.453;0.463;0.501;0.567;0.639;0.694
0.609;0.590;0.565;0.544;0.486;0.446;0.428;0.438;0.469;0.526;0.535;0.581
0.504;0.488;0.476;0.473;0.437;0.409;0.393;0.402;0.419;0.458;0.443;0.481
0.373;0.361;0.352;0.350;0.333;0.317;0.305;0.311;0.317;0.338;0.328;0.356
0.252;0.246;0.237;0.232;0.219;0.208;0.200;0.205;0.211;0.223;0.223;0.244
0.187;0.182;0.176;0.171;0.162;0.155;0.149;0.152;0.157;0.164;0.165;0.181
0.171;0.167;0.160;0.154;0.147;0.140;0.135;0.138;0.142;0.148;0.151;0.166
0.167;0.163;0.156;0.150;0.140;0.132;0.127;0.130;0.135;0.144;0.147;0.161
0.169;0.165;0.159;0.153;0.145;0.138;0.133;0.136;0.140;0.147;0.150;0.164
0.203;0.198;0.190;0.183;0.175;0.167;0.161;0.165;0.168;0.176;0.179;0.196
0.390;0.380;0.357;0.323;0.297;0.276;0.266;0.272;0.287;0.310;0.345;0.377
0.560;0.546;0.510;0.451;0.401;0.366;0.352;0.361;0.391;0.433;0.495;0.542
0.577;0.564;0.529;0.478;0.433;0.399;0.385;0.394;0.420;0.459;0.511;0.559
0.533;0.520;0.497;0.473;0.435;0.406;0.391;0.401;0.422;0.454;0.471;0.516
0.503;0.491;0.473;0.459;0.422;0.393;0.378;0.387;0.409;0.441;0.445;0.487
0.512;0.500;0.480;0.463;0.428;0.400;0.386;0.395;0.414;0.445;0.453;0.495
0.565;0.552;0.532;0.520;0.478;0.445;0.429;0.439;0.463;0.500;0.500;0.547
0.560;0.547;0.525;0.507;0.463;0.431;0.415;0.424;0.449;0.487;0.495;0.542
0.499;0.487;0.465;0.441;0.401;0.372;0.358;0.366;0.389;0.424;0.441;0.483
0.453;0.443;0.421;0.394;0.361;0.335;0.323;0.330;0.350;0.379;0.401;0.439
0.455;0.444;0.415;0.369;0.344;0.324;0.312;0.319;0.333;0.355;0.403;0.441
0.556;0.543;0.495;0.405;0.371;0.345;0.333;0.341;0.360;0.389;0.492;0.539
0.719;0.702;0.634;0.504;0.443;0.401;0.386;0.395;0.433;0.484;0.636;0.696
