0.396;0.385;0.362;0.333;0.296;0.266;0.254;0.261;0.287;0.322;0.347;0.384
0.371;0.361;0.337;0.307;0.276;0.251;0.240;0.246;0.268;0.297;0.325;0.360
0.373;0.364;0.336;0.303;0.271;0.245;0.234;0.240;0.263;0.293;0.327;0.362
0.465;0.453;0.398;0.329;0.287;0.252;0.241;0.247;0.278;0.319;0.408;0.452
0.540;0.526;0.461;0.378;0.325;0.282;0.269;0.276;0.315;0.366;0.473;0.524
0.542;0.528;0.475;0.409;0.352;0.305;0.292;0.299;0.341;0.396;0.475;0.526
0.443;0.432;0.405;0.372;0.329;0.293;0.280;0.287;0.318;0.361;0.388;0.430
0.346;0.337;0.322;0.304;0.280;0.260;0.249;0.255;0.271;0.295;0.303;0.336
0.316;0.308;0.298;0.286;0.267;0.251;0.241;0.247;0.259;0.277;0.277;0.306
0.268;0.261;0.251;0.241;0.224;0.211;0.202;0.207;0.217;0.233;0.235;0.260
0.202;0.196;0.186;0.173;0.161;0.151;0.145;0.148;0.154;0.169;0.175;0.194
0.145;0.141;0.135;0.128;0.119;0.113;0.108;0.110;0.114;0.125;0.126;0.140
0.116;0.113;0.086;0.101;0.096;0.092;0.088;0.090;0.091;0.098;0.101;0.112
0.106;0.103;0.098;0.091;0.088;0.085;0.082;0.084;0.084;0.091;0.092;0.102
0.100;0.097;0.093;0.089;0.086;0.084;0.081;0.082;0.082;0.087;0.087;0.096
0.100;0.097;0.093;0.089;0.085;0.082;0.079;0.081;0.081;0.087;0.086;0.096
0.106;0.103;0.099;0.094;0.090;0.087;0.083;0.085;0.086;0.090;0.092;0.102
0.129;0.125;0.129;0.135;0.125;0.117;0.112;0.115;0.120;0.121;0.112;0.124
0.228;0.222;0.224;0.229;0.207;0.190;0.182;0.186;0.200;0.199;0.198;0.220
0.357;0.347;0.338;0.328;0.296;0.271;0.259;0.264;0.286;0.295;0.310;0.344
0.449;0.437;0.411;0.381;0.344;0.315;0.302;0.308;0.332;0.358;0.390;0.433
0.523;0.508;0.469;0.422;0.381;0.347;0.333;0.340;0.367;0.401;0.454;0.504
0.533;0.518;0.477;0.427;0.386;0.354;0.339;0.346;0.373;0.416;0.463;0.513
0.446;0.434;0.395;0.347;0.318;0.296;0.284;0.289;0.306;0.359;0.387;0.430
0.351;0.341;0.314;0.280;0.259;0.243;0.233;0.238;0.249;0.290;0.305;0.338
0.301;0.292;0.273;0.249;0.227;0.210;0.201;0.205;0.219;0.251;0.261;0.290
0.275;0.268;0.246;0.221;0.200;0.183;0.175;0.179;0.193;0.223;0.239;0.265
0.324;0.315;0.277;0.230;0.205;0.185;0.177;0.181;0.198;0.222;0.281;0.312
0.403;0.392;0.344;0.283;0.245;0.214;0.205;0.209;0.238;0.263;0.350;0.388
0.454;0.442;0.393;0.331;0.290;0.257;0.246;0.251;0.282;0.311;0.395;0.438
0.413;0.401;0.364;0.318;0.291;0.269;0.258;0.263;0.280;0.314;0.358;0.398
0.349;0.340;0.320;0.296;0.273;0.254;0.244;0.248;0.262;0.294;0.303;0.337
0.296;0.288;0.276;0.262;0.248;0.237;0.227;0.231;0.237;0.265;0.257;0.285
0.218;0.212;0.203;0.193;0.187;0.182;0.175;0.178;0.178;0.206;0.189;0.210
