0.297;0.288;0.277;0.270;0.252;0.247;0.236;0.240;0.246;0.265;0.259;0.287
0.220;0.213;0.205;0.199;0.187;0.184;0.176;0.179;0.182;0.196;0.191;0.212
0.201;0.196;0.187;0.179;0.169;0.167;0.159;0.163;0.164;0.176;0.176;0.195
0.196;0.190;0.182;0.174;0.162;0.157;0.150;0.153;0.158;0.172;0.171;0.189
0.199;0.193;0.185;0.178;0.167;0.164;0.156;0.159;0.163;0.175;0.174;0.192
0.239;0.232;0.222;0.213;0.201;0.199;0.190;0.194;0.196;0.209;0.208;0.231
0.459;0.445;0.417;0.376;0.346;0.328;0.314;0.320;0.336;0.370;0.400;0.443
0.659;0.640;0.594;0.525;0.475;0.435;0.416;0.424;0.460;0.516;0.574;0.637
0.680;0.660;0.617;0.556;0.508;0.475;0.454;0.463;0.493;0.547;0.593;0.657
0.628;0.609;0.580;0.550;0.507;0.483;0.462;0.471;0.493;0.541;0.547;0.606
0.592;0.575;0.551;0.534;0.492;0.467;0.446;0.455;0.478;0.526;0.516;0.572
0.603;0.585;0.560;0.539;0.498;0.476;0.455;0.464;0.484;0.530;0.525;0.582
0.666;0.646;0.621;0.606;0.558;0.529;0.505;0.515;0.542;0.595;0.580;0.643
0.659;0.640;0.612;0.590;0.542;0.512;0.489;0.499;0.526;0.580;0.575;0.637
0.588;0.570;0.542;0.513;0.470;0.442;0.422;0.430;0.456;0.505;0.512;0.567
0.534;0.518;0.491;0.459;0.422;0.398;0.380;0.388;0.409;0.451;0.465;0.516
0.536;0.520;0.484;0.430;0.399;0.385;0.368;0.375;0.388;0.423;0.467;0.518
0.655;0.636;0.577;0.471;0.433;0.410;0.392;0.400;0.421;0.463;0.571;0.633
0.846;0.822;0.739;0.586;0.527;0.476;0.455;0.464;0.510;0.577;0.738;0.818
0.953;0.925;0.842;0.696;0.622;0.553;0.529;0.539;0.600;0.684;0.830;0.920
0.857;0.832;0.772;0.680;0.614;0.558;0.534;0.544;0.594;0.669;0.747;0.828
0.718;0.697;0.664;0.631;0.573;0.528;0.505;0.515;0.555;0.621;0.626;0.694
0.594;0.577;0.557;0.549;0.507;0.484;0.463;0.472;0.493;0.540;0.518;0.574
0.440;0.427;0.412;0.406;0.381;0.376;0.359;0.366;0.372;0.399;0.384;0.425
0.297;0.287;0.278;0.273;0.259;0.245;0.236;0.241;0.247;0.265;0.261;0.283
0.219;0.212;0.206;0.202;0.192;0.183;0.176;0.179;0.183;0.195;0.193;0.209
0.201;0.195;0.187;0.182;0.174;0.166;0.159;0.163;0.166;0.176;0.177;0.192
0.196;0.190;0.182;0.177;0.166;0.156;0.150;0.153;0.158;0.171;0.172;0.187
0.199;0.193;0.186;0.181;0.171;0.163;0.156;0.160;0.163;0.175;0.175;0.190
0.238;0.231;0.222;0.216;0.207;0.198;0.190;0.194;0.197;0.209;0.210;0.228
0.458;0.443;0.415;0.382;0.350;0.327;0.313;0.320;0.336;0.369;0.403;0.437
0.658;0.637;0.591;0.533;0.473;0.433;0.415;0.424;0.457;0.515;0.579;0.628
0.679;0.657;0.615;0.564;0.510;0.472;0.453;0.463;0.492;0.546;0.597;0.648
0.627;0.607;0.581;0.558;0.514;0.480;0.461;0.471;0.493;0.540;0.551;0.598
